battery_soc,memory_usage,t_s,T_s1,T_s2,T_d1,T_d2
0.42000000000000004,0.1,0,0.4965853037914095,0.14880553059723442,0.9,0.1353352832366127
0.42000000000000004,0.1,1,0.8187307530779818,0.14880553059723442,0.9,0.36787944117144233
0.42000000000000004,0.15000000000000002,0,0.4965853037914095,0.21837582286725896,0.85,0.1353352832366127
0.42000000000000004,0.15000000000000002,1,0.8187307530779818,0.21837582286725896,0.85,0.36787944117144233
0.42000000000000004,0.2,0,0.4965853037914095,0.282926056243018,0.8,0.1353352832366127
0.42000000000000004,0.2,1,0.8187307530779818,0.282926056243018,0.8,0.36787944117144233
0.42000000000000004,0.25,0,0.4965853037914095,0.34180799482487684,0.75,0.1353352832366127
0.42000000000000004,0.25,1,0.8187307530779818,0.34180799482487684,0.75,0.36787944117144233
0.42000000000000004,0.30000000000000004,0,0.4965853037914095,0.3948630865774931,0.7,0.1353352832366127
0.42000000000000004,0.30000000000000004,1,0.8187307530779818,0.3948630865774931,0.7,0.36787944117144233
0.42000000000000004,0.35000000000000003,0,0.4965853037914095,0.442284123247391,0.65,0.1353352832366127
0.42000000000000004,0.35000000000000003,1,0.8187307530779818,0.442284123247391,0.65,0.36787944117144233
0.42000000000000004,0.4,0,0.4965853037914095,0.4844757663633736,0.6,0.1353352832366127
0.42000000000000004,0.4,1,0.8187307530779818,0.4844757663633736,0.6,0.36787944117144233
0.42000000000000004,0.45,0,0.4965853037914095,0.521943711232022,0.55,0.1353352832366127
0.42000000000000004,0.45,1,0.8187307530779818,0.521943711232022,0.55,0.36787944117144233
0.42000000000000004,0.5,0,0.4965853037914095,0.5552193414234479,0.5,0.1353352832366127
0.42000000000000004,0.5,1,0.8187307530779818,0.5552193414234479,0.5,0.36787944117144233
0.42000000000000004,0.55,0,0.4965853037914095,0.5848147843025701,0.44999999999999996,0.1353352832366127
0.42000000000000004,0.55,1,0.8187307530779818,0.5848147843025701,0.44999999999999996,0.36787944117144233
0.42000000000000004,0.6000000000000001,0,0.4965853037914095,0.6111997755715705,0.4,0.1353352832366127
0.42000000000000004,0.6000000000000001,1,0.8187307530779818,0.6111997755715705,0.4,0.36787944117144233
0.42000000000000004,0.65,0,0.4965853037914095,0.6347924562959167,0.35,0.1353352832366127
0.42000000000000004,0.65,1,0.8187307530779818,0.6347924562959167,0.35,0.36787944117144233
0.42000000000000004,0.7000000000000001,0,0.4965853037914095,0.6559582607547386,0.30000000000000004,0.1353352832366127
0.42000000000000004,0.7000000000000001,1,0.8187307530779818,0.6559582607547386,0.30000000000000004,0.36787944117144233
0.42000000000000004,0.75,0,0.4965853037914095,0.6750130407050337,0.25,0.1353352832366127
0.42000000000000004,0.75,1,0.8187307530779818,0.6750130407050337,0.25,0.36787944117144233
0.42000000000000004,0.8,0,0.4965853037914095,0.6922280799105001,0.19999999999999996,0.1353352832366127
0.42000000000000004,0.8,1,0.8187307530779818,0.6922280799105001,0.19999999999999996,0.36787944117144233
0.42000000000000004,0.8500000000000001,0,0.4965853037914095,0.7078356658824017,0.15000000000000002,0.1353352832366127
0.42000000000000004,0.8500000000000001,1,0.8187307530779818,0.7078356658824017,0.15000000000000002,0.36787944117144233
0.42000000000000004,0.9,0,0.4965853037914095,0.7220345169099998,0.09999999999999998,0.1353352832366127
0.42000000000000004,0.9,1,0.8187307530779818,0.7220345169099998,0.09999999999999998,0.36787944117144233
0.42000000000000004,0.9500000000000001,0,0.4965853037914095,0.7349947343547009,0.050000000000000044,0.1353352832366127
0.42000000000000004,0.9500000000000001,1,0.8187307530779818,0.7349947343547009,0.050000000000000044,0.36787944117144233
0.42000000000000004,1.0,0,0.4965853037914095,0.7468621585502035,0.0,0.1353352832366127
0.42000000000000004,1.0,1,0.8187307530779818,0.7468621585502035,0.0,0.36787944117144233
0.44,0.0,0,0.4965853037914095,0.0,1.0,0.1353352832366127
0.44,0.0,1,0.8187307530779818,0.0,1.0,0.36787944117144233
0.44,0.05,0,0.4965853037914095,0.07203415214330265,0.95,0.1353352832366127
0.44,0.05,1,0.8187307530779818,0.07203415214330265,0.95,0.36787944117144233
0.44,0.1,0,0.4965853037914095,0.14226962294763057,0.9,0.1353352832366127
0.44,0.1,1,0.8187307530779818,0.14226962294763057,0.9,0.36787944117144233
0.44,0.15000000000000002,0,0.4965853037914095,0.20916344464711187,0.85,0.1353352832366127
0.44,0.15000000000000002,1,0.8187307530779818,0.20916344464711187,0.85,0.36787944117144233
0.44,0.2,0,0.4965853037914095,0.27159949756018376,0.8,0.1353352832366127
0.44,0.2,1,0.8187307530779818,0.27159949756018376,0.8,0.36787944117144233
0.44,0.25,0,0.4965853037914095,0.3289383416222768,0.75,0.1353352832366127
0.44,0.25,1,0.8187307530779818,0.3289383416222768,0.75,0.36787944117144233
0.44,0.30000000000000004,0,0.4965853037914095,0.38096529974676624,0.7,0.1353352832366127
0.44,0.30000000000000004,1,0.8187307530779818,0.38096529974676624,0.7,0.36787944117144233
0.44,0.35000000000000003,0,0.4965853037914095,0.42778504133717155,0.65,0.1353352832366127
0.44,0.35000000000000003,1,0.8187307530779818,0.42778504133717155,0.65,0.36787944117144233
0.44,0.4,0,0.4965853037914095,0.4697076556232638,0.6,0.1353352832366127
0.44,0.4,1,0.8187307530779818,0.4697076556232638,0.6,0.36787944117144233
0.44,0.45,0,0.4965853037914095,0.5071527301575043,0.55,0.1353352832366127
0.44,0.45,1,0.8187307530779818,0.5071527301575043,0.55,0.36787944117144233
0.44,0.5,0,0.4965853037914095,0.540580253114515,0.5,0.1353352832366127
0.44,0.5,1,0.8187307530779818,0.540580253114515,0.5,0.36787944117144233
0.44,0.55,0,0.4965853037914095,0.5704465749545545,0.44999999999999996,0.1353352832366127
0.44,0.55,1,0.8187307530779818,0.5704465749545545,0.44999999999999996,0.36787944117144233
0.44,0.6000000000000001,0,0.4965853037914095,0.5971795806950578,0.4,0.1353352832366127
0.44,0.6000000000000001,1,0.8187307530779818,0.5971795806950578,0.4,0.36787944117144233
0.44,0.65,0,0.4965853037914095,0.6211669116137162,0.35,0.1353352832366127
0.44,0.65,1,0.8187307530779818,0.6211669116137162,0.35,0.36787944117144233
0.44,0.7000000000000001,0,0.4965853037914095,0.642752276207974,0.30000000000000004,0.1353352832366127
0.44,0.7000000000000001,1,0.8187307530779818,0.642752276207974,0.30000000000000004,0.36787944117144233
0.44,0.75,0,0.4965853037914095,0.6622363587314882,0.25,0.1353352832366127
0.44,0.75,1,0.8187307530779818,0.6622363587314882,0.25,0.36787944117144233
0.44,0.8,0,0.4965853037914095,0.6798800695225217,0.19999999999999996,0.1353352832366127
0.44,0.8,1,0.8187307530779818,0.6798800695225217,0.19999999999999996,0.36787944117144233
0.44,0.8500000000000001,0,0.4965853037914095,0.6959087730123529,0.15000000000000002,0.1353352832366127
0.44,0.8500000000000001,1,0.8187307530779818,0.6959087730123529,0.15000000000000002,0.36787944117144233
0.44,0.9,0,0.4965853037914095,0.7105167187723228,0.09999999999999998,0.1353352832366127
0.44,0.9,1,0.8187307530779818,0.7105167187723228,0.09999999999999998,0.36787944117144233
0.44,0.9500000000000001,0,0.4965853037914095,0.7238712682254205,0.050000000000000044,0.1353352832366127
0.44,0.9500000000000001,1,0.8187307530779818,0.7238712682254205,0.050000000000000044,0.36787944117144233
0.44,1.0,0,0.4965853037914095,0.7361167278570361,0.0,0.1353352832366127
0.44,1.0,1,0.8187307530779818,0.7361167278570361,0.0,0.36787944117144233
0.46,0.0,0,0.4965853037914095,0.0,1.0,0.1353352832366127
0.46,0.0,1,0.8187307530779818,0.0,1.0,0.36787944117144233
0.46,0.05,0,0.4965853037914095,0.06892719890768706,0.95,0.1353352832366127
0.46,0.05,1,0.8187307530779818,0.06892719890768706,0.95,0.36787944117144233
0.46,0.1,0,0.4965853037914095,0.1362752636432489,0.9,0.1353352832366127
0.46,0.1,1,0.8187307530779818,0.1362752636432489,0.9,0.36787944117144233
0.46,0.15000000000000002,0,0.4965853037914095,0.20067191040221313,0.85,0.1353352832366127
0.46,0.15000000000000002,1,0.8187307530779818,0.20067191040221313,0.85,0.36787944117144233
0.46,0.2,0,0.4965853037914095,0.26109517417724554,0.8,0.1353352832366127
0.46,0.2,1,0.8187307530779818,0.26109517417724554,0.8,0.36787944117144233
0.46,0.25,0,0.4965853037914095,0.3169235400701337,0.75,0.1353352832366127
0.46,0.25,1,0.8187307530779818,0.3169235400701337,0.75,0.36787944117144233
0.46,0.30000000000000004,0,0.4965853037914095,0.36790379955968916,0.7,0.1353352832366127
0.46,0.30000000000000004,1,0.8187307530779818,0.36790379955968916,0.7,0.36787944117144233
0.46,0.35000000000000003,0,0.4965853037914095,0.41407113223307934,0.65,0.1353352832366127
0.46,0.35000000000000003,1,0.8187307530779818,0.41407113223307934,0.65,0.36787944117144233
0.46,0.4,0,0.4965853037914095,0.45565652112855803,0.6,0.1353352832366127
0.46,0.4,1,0.8187307530779818,0.45565652112855803,0.6,0.36787944117144233
0.46,0.45,0,0.4965853037914095,0.4930044599065526,0.55,0.1353352832366127
0.46,0.45,1,0.8187307530779818,0.4930044599065526,0.55,0.36787944117144233
0.46,0.5,0,0.4965853037914095,0.5265104892265423,0.5,0.1353352832366127
0.46,0.5,1,0.8187307530779818,0.5265104892265423,0.5,0.36787944117144233
0.46,0.55,0,0.4965853037914095,0.5565790569388774,0.44999999999999996,0.1353352832366127
0.46,0.55,1,0.8187307530779818,0.5565790569388774,0.44999999999999996,0.36787944117144233
0.46,0.6000000000000001,0,0.4965853037914095,0.5835980048737625,0.4,0.1353352832366127
0.46,0.6000000000000001,1,0.8187307530779818,0.5835980048737625,0.4,0.36787944117144233
0.46,0.65,0,0.4965853037914095,0.6079250113882254,0.35,0.1353352832366127
0.46,0.65,1,0.8187307530779818,0.6079250113882254,0.35,0.36787944117144233
0.46,0.7000000000000001,0,0.4965853037914095,0.6298818797271021,0.30000000000000004,0.1353352832366127
0.46,0.7000000000000001,1,0.8187307530779818,0.6298818797271021,0.30000000000000004,0.36787944117144233
0.46,0.75,0,0.4965853037914095,0.6497535861471258,0.25,0.1353352832366127
0.46,0.75,1,0.8187307530779818,0.6497535861471258,0.25,0.36787944117144233
0.46,0.8,0,0.4965853037914095,0.6677899795709493,0.19999999999999996,0.1353352832366127
0.46,0.8,1,0.8187307530779818,0.6677899795709493,0.19999999999999996,0.36787944117144233
0.46,0.8500000000000001,0,0.4965853037914095,0.684208786394146,0.15000000000000002,0.1353352832366127
0.46,0.8500000000000001,1,0.8187307530779818,0.684208786394146,0.15000000000000002,0.36787944117144233
0.46,0.9,0,0.4965853037914095,0.699199108466747,0.09999999999999998,0.1353352832366127
0.46,0.9,1,0.8187307530779818,0.699199108466747,0.09999999999999998,0.36787944117144233
0.46,0.9500000000000001,0,0.4965853037914095,0.7129249530666493,0.050000000000000044,0.1353352832366127
0.46,0.9500000000000001,1,0.8187307530779818,0.7129249530666493,0.050000000000000044,0.36787944117144233
0.46,1.0,0,0.4965853037914095,0.7255285530247633,0.0,0.1353352832366127
0.46,1.0,1,0.8187307530779818,0.7255285530247633,0.0,0.36787944117144233
0.48000000000000004,0.0,0,0.4965853037914095,0.0,1.0,0.1353352832366127
0.48000000000000004,0.0,1,0.8187307530779818,0.0,1.0,0.36787944117144233
0.48000000000000004,0.05,0,0.4965853037914095,0.06607625615526111,0.95,0.1353352832366127
0.48000000000000004,0.05,1,0.8187307530779818,0.06607625615526111,0.95,0.36787944117144233
0.48000000000000004,0.1,0,0.4965853037914095,0.1307587659113405,0.9,0.1353352832366127
0.48000000000000004,0.1,1,0.8187307530779818,0.1307587659113405,0.9,0.36787944117144233
0.48000000000000004,0.15000000000000002,0,0.4965853037914095,0.19282249595845913,0.85,0.1353352832366127
0.48000000000000004,0.15000000000000002,1,0.8187307530779818,0.19282249595845913,0.85,0.36787944117144233
0.48000000000000004,0.2,0,0.4965853037914095,0.25133183275600474,0.8,0.1353352832366127
0.48000000000000004,0.2,1,0.8187307530779818,0.25133183275600474,0.8,0.36787944117144233
0.48000000000000004,0.25,0,0.4965853037914095,0.3056889180427939,0.75,0.1353352832366127
0.48000000000000004,0.25,1,0.8187307530779818,0.3056889180427939,0.75,0.36787944117144233
0.48000000000000004,0.30000000000000004,0,0.4965853037914095,0.35561536897870544,0.7,0.1353352832366127
0.48000000000000004,0.30000000000000004,1,0.8187307530779818,0.35561536897870544,0.7,0.36787944117144233
0.48000000000000004,0.35000000000000003,0,0.4965853037914095,0.4010920440789778,0.65,0.1353352832366127
0.48000000000000004,0.35000000000000003,1,0.8187307530779818,0.4010920440789778,0.65,0.36787944117144233
0.48000000000000004,0.4,0,0.4965853037914095,0.442284123247391,0.6,0.1353352832366127
0.48000000000000004,0.4,1,0.8187307530779818,0.442284123247391,0.6,0.36787944117144233
0.48000000000000004,0.45,0,0.4965853037914095,0.4794709970445045,0.55,0.1353352832366127
0.48000000000000004,0.45,1,0.8187307530779818,0.4794709970445045,0.55,0.36787944117144233
0.48000000000000004,0.5,0,0.4965853037914095,0.5129904369767491,0.5,0.1353352832366127
0.48000000000000004,0.5,1,0.8187307530779818,0.5129904369767491,0.5,0.36787944117144233
0.48000000000000004,0.55,0,0.4965853037914095,0.5431989951203675,0.44999999999999996,0.1353352832366127
0.48000000000000004,0.55,1,0.8187307530779818,0.5431989951203675,0.44999999999999996,0.36787944117144233
0.48000000000000004,0.6000000000000001,0,0.4965853037914095,0.5704465749545545,0.4,0.1353352832366127
0.48000000000000004,0.6000000000000001,1,0.8187307530779818,0.5704465749545545,0.4,0.36787944117144233
0.48000000000000004,0.65,0,0.4965853037914095,0.5950617582601432,0.35,0.1353352832366127
0.48000000000000004,0.65,1,0.8187307530779818,0.5950617582601432,0.35,0.36787944117144233
0.48000000000000004,0.7000000000000001,0,0.4965853037914095,0.6173445632355153,0.30000000000000004,0.1353352832366127
0.48000000000000004,0.7000000000000001,1,0.8187307530779818,0.6173445632355153,0.30000000000000004,0.36787944117144233
0.48000000000000004,0.75,0,0.4965853037914095,0.6375639658756352,0.25,0.1353352832366127
